Gene name	Gene stable ID	Gene type
CABZ01084230.1	ENSDARG00000101405	protein_coding
thbs4a	ENSDARG00000102777	protein_coding
cand2	ENSDARG00000112192	protein_coding
CABZ01070359.1	ENSDARG00000112835	rRNA
znf131	ENSDARG00000068400	protein_coding
atxn1a	ENSDARG00000115198	protein_coding
CT978957.4	ENSDARG00000116357	protein_coding
CR954226.4	ENSDARG00000115510	snRNA
zfand1	ENSDARG00000114617	protein_coding
BX649399.14	ENSDARG00000115258	snRNA
tgm1l2	ENSDARG00000101595	protein_coding
AL954371.1	ENSDARG00000111456	protein_coding
FO704886.1	ENSDARG00000106572	rRNA
ccl34b.1	ENSDARG00000114135	protein_coding
ephx4	ENSDARG00000115461	protein_coding
BX248128.3	ENSDARG00000111328	snRNA
smyd4	ENSDARG00000060983	protein_coding
mrm3b	ENSDARG00000069082	protein_coding
chrnb1l	ENSDARG00000116196	protein_coding
CR450836.2	ENSDARG00000109503	protein_coding
CU570797.14	ENSDARG00000116415	snoRNA
tmem230a	ENSDARG00000109832	protein_coding
dcbld2	ENSDARG00000112201	protein_coding
BX321887.4	ENSDARG00000110813	snRNA
sik2a	ENSDARG00000115529	protein_coding
gapvd1	ENSDARG00000113177	protein_coding
zgc:77752	ENSDARG00000114739	protein_coding
CR926128.13	ENSDARG00000115379	snRNA
P2RY14	ENSDARG00000103305	protein_coding
BX649437.1	ENSDARG00000110577	protein_coding
CABZ01032982.1	ENSDARG00000099075	protein_coding
AL732628.1	ENSDARG00000114774	protein_coding
hnrnpl	ENSDARG00000111186	protein_coding
smad6a	ENSDARG00000110519	protein_coding
dre-mir-455-1	ENSDARG00000099451	miRNA
mhc2b	ENSDARG00000104635	protein_coding
BX548028.1	ENSDARG00000103436	protein_coding
swap70b	ENSDARG00000109359	protein_coding
arl4cb	ENSDARG00000110274	protein_coding
arhgef10lb	ENSDARG00000117194	protein_coding
BX119979.1	ENSDARG00000113966	protein_coding
plppr2b	ENSDARG00000044600	protein_coding
FP236454.1	ENSDARG00000081593	miRNA
lhfpl4a	ENSDARG00000111810	protein_coding
c7b	ENSDARG00000114734	protein_coding
kitlgb	ENSDARG00000116557	protein_coding
dre-mir-430c-1	ENSDARG00000114836	miRNA
tnpo1	ENSDARG00000035390	protein_coding
ptpra	ENSDARG00000114615	protein_coding
tspan9b	ENSDARG00000111048	protein_coding
CR931802.3	ENSDARG00000106245	protein_coding
plekha7b	ENSDARG00000110462	protein_coding
rem2	ENSDARG00000109687	protein_coding
zgc:112408	ENSDARG00000117067	protein_coding
shcbp1	ENSDARG00000113939	protein_coding
zmynd12	ENSDARG00000112329	protein_coding
LO017852.1	ENSDARG00000075385	protein_coding
col18a1b	ENSDARG00000095901	protein_coding
mtbl	ENSDARG00000115319	protein_coding
spaca4l	ENSDARG00000116617	protein_coding
tomm70a	ENSDARG00000112054	protein_coding
CU856539.3	ENSDARG00000113479	protein_coding
spice1	ENSDARG00000004647	protein_coding
CABZ01088134.1	ENSDARG00000033587	protein_coding
zgc:92107	ENSDARG00000115497	protein_coding
rapsn	ENSDARG00000111358	protein_coding
BX544877.2	ENSDARG00000103976	protein_coding
ssuh2.3	ENSDARG00000115671	protein_coding
VMAC	ENSDARG00000115939	protein_coding
GRM7	ENSDARG00000100267	protein_coding
lyst	ENSDARG00000113634	protein_coding
clcnk	ENSDARG00000022560	protein_coding
coro1cb	ENSDARG00000109990	protein_coding
fzd6	ENSDARG00000104874	protein_coding
LO018154.1	ENSDARG00000091595	protein_coding
nkl.3	ENSDARG00000114795	protein_coding
zgc:173552	ENSDARG00000110909	protein_coding
slc10a7	ENSDARG00000104508	protein_coding
dele1	ENSDARG00000104789	protein_coding
dcaf8	ENSDARG00000113291	protein_coding
CU457778.2	ENSDARG00000109381	protein_coding
her15.1	ENSDARG00000054562	protein_coding
BX901889.4	ENSDARG00000114269	protein_coding
ap1g2	ENSDARG00000054337	protein_coding
birc6	ENSDARG00000115931	protein_coding
si:dkey-153k10.9	ENSDARG00000109564	protein_coding
rbpja	ENSDARG00000003398	protein_coding
capn2l	ENSDARG00000034211	protein_coding
BX248389.1	ENSDARG00000109875	protein_coding
CR354582.1	ENSDARG00000110598	protein_coding
si:dkey-23f9.11	ENSDARG00000116905	protein_coding
zgc:171422	ENSDARG00000104715	protein_coding
ybey	ENSDARG00000011999	protein_coding
zgc:198371	ENSDARG00000111148	protein_coding
CT025733.1	ENSDARG00000113318	protein_coding
orc1	ENSDARG00000115400	protein_coding
acot9.1	ENSDARG00000114328	protein_coding
ggps1	ENSDARG00000023627	protein_coding
lim2.1	ENSDARG00000114525	protein_coding
laptm5	ENSDARG00000101785	protein_coding
trap1	ENSDARG00000024317	protein_coding
foxr1	ENSDARG00000004864	protein_coding
uap1l1	ENSDARG00000114093	protein_coding
stil	ENSDARG00000116436	protein_coding
tgfbr1b	ENSDARG00000042259	protein_coding
gig2k	ENSDARG00000103447	protein_coding
casp3a	ENSDARG00000113754	protein_coding
CU915775.1	ENSDARG00000111621	protein_coding
CR626890.1	ENSDARG00000086037	protein_coding
CABZ01061524.1	ENSDARG00000110698	protein_coding
htr7a	ENSDARG00000113680	protein_coding
tsfm	ENSDARG00000110047	protein_coding
CABZ01030278.1	ENSDARG00000110601	protein_coding
WSCD1	ENSDARG00000098113	protein_coding
kcnc4	ENSDARG00000113894	protein_coding
mcfd2	ENSDARG00000116502	protein_coding
slc38a8a	ENSDARG00000009482	protein_coding
ccdc65	ENSDARG00000115576	protein_coding
BX005258.1	ENSDARG00000109920	protein_coding
CR925760.1	ENSDARG00000116764	protein_coding
FO834850.1	ENSDARG00000111261	protein_coding
cfap52	ENSDARG00000110130	protein_coding
or106-8	ENSDARG00000111377	protein_coding
rprm3	ENSDARG00000116505	protein_coding
ppig	ENSDARG00000044431	protein_coding
acot15	ENSDARG00000111748	protein_coding
LO018205.1	ENSDARG00000086752	protein_coding
CABZ01102115.2	ENSDARG00000105254	protein_coding
fkbp11	ENSDARG00000111059	protein_coding
	ENSDARG00000102078	protein_coding
si:ch211-87m7.2	ENSDARG00000030129	protein_coding
cd74b	ENSDARG00000036628	protein_coding
BX927193.2	ENSDARG00000111026	protein_coding
CR407586.1	ENSDARG00000111865	protein_coding
glrx2	ENSDARG00000110094	protein_coding
rab11fip4b	ENSDARG00000116431	protein_coding
dclre1c	ENSDARG00000113866	protein_coding
sowahca	ENSDARG00000098790	protein_coding
AL929040.1	ENSDARG00000113486	protein_coding
si:dkey-21e2.12	ENSDARG00000115345	protein_coding
rell1	ENSDARG00000018312	protein_coding
nudt12	ENSDARG00000100813	protein_coding
siva1	ENSDARG00000114552	protein_coding
BX322614.1	ENSDARG00000109768	protein_coding
ubxn6	ENSDARG00000113404	protein_coding
cfap100	ENSDARG00000111530	protein_coding
zmp:0000001003	ENSDARG00000090740	protein_coding
ptgis	ENSDARG00000113227	protein_coding
CABZ01093428.1	ENSDARG00000098301	protein_coding
rims1b	ENSDARG00000078902	protein_coding
zfpm1	ENSDARG00000109585	protein_coding
BX950873.1	ENSDARG00000115658	protein_coding
naa80	ENSDARG00000068590	protein_coding
zgc:86738	ENSDARG00000102207	protein_coding
camlg	ENSDARG00000100409	protein_coding
CR354584.1	ENSDARG00000110749	protein_coding
kiss1rb	ENSDARG00000067563	protein_coding
CU914622.2	ENSDARG00000103634	protein_coding
il1rapl1a	ENSDARG00000115285	protein_coding
dnase1l1	ENSDARG00000115057	protein_coding
CT990606.1	ENSDARG00000116931	protein_coding
rsad1	ENSDARG00000112179	protein_coding
BX537139.3	ENSDARG00000112722	protein_coding
arf5	ENSDARG00000115687	protein_coding
gask1a	ENSDARG00000076862	protein_coding
zgc:165453	ENSDARG00000078183	protein_coding
CR384053.1	ENSDARG00000116366	protein_coding
zmpste24	ENSDARG00000115387	protein_coding
SLA	ENSDARG00000100287	protein_coding
mrpl22	ENSDARG00000109961	protein_coding
gsta.2	ENSDARG00000113831	protein_coding
zgc:56231	ENSDARG00000010332	protein_coding
BX572634.1	ENSDARG00000115072	protein_coding
ubac2	ENSDARG00000116281	protein_coding
crata	ENSDARG00000113919	protein_coding
gpha2	ENSDARG00000115605	protein_coding
bmp10l	ENSDARG00000109233	protein_coding
kif3ca	ENSDARG00000017162	protein_coding
CT027583.2	ENSDARG00000114484	protein_coding
BX649384.3	ENSDARG00000100839	protein_coding
ttc33	ENSDARG00000111770	protein_coding
pafah1b3	ENSDARG00000116495	protein_coding
tpm1	ENSDARG00000087402	protein_coding
ccnj	ENSDARG00000059917	protein_coding
CABZ01074745.1	ENSDARG00000102748	protein_coding
LO018020.2	ENSDARG00000115153	protein_coding
gig2i	ENSDARG00000115581	protein_coding
FO681286.1	ENSDARG00000109848	protein_coding
lysmd2	ENSDARG00000112692	protein_coding
zmp:0000001020	ENSDARG00000091499	protein_coding
lclat1	ENSDARG00000103320	protein_coding
crybb3	ENSDARG00000041301	protein_coding
CABZ01087566.1	ENSDARG00000101186	protein_coding
clec19a	ENSDARG00000113127	protein_coding
ormdl3	ENSDARG00000110450	protein_coding
thoc1	ENSDARG00000088246	protein_coding
abhd17c	ENSDARG00000111161	protein_coding
CR391944.1	ENSDARG00000098142	protein_coding
clic2	ENSDARG00000115320	protein_coding
ponzr5	ENSDARG00000115684	protein_coding
CABZ01118270.1	ENSDARG00000098490	protein_coding
mpdu1a	ENSDARG00000109966	protein_coding
BX248128.4	ENSDARG00000112606	protein_coding
GUCY1A2	ENSDARG00000093185	protein_coding
CU570781.2	ENSDARG00000109912	protein_coding
pex11a	ENSDARG00000111994	protein_coding
serbp1b	ENSDARG00000087421	protein_coding
CU182107.1	ENSDARG00000103081	protein_coding
ccl34a.3	ENSDARG00000094983	protein_coding
CR855305.1	ENSDARG00000110099	protein_coding
trap1	ENSDARG00000114173	protein_coding
CABZ01065417.1	ENSDARG00000116796	protein_coding
c1qtnf9	ENSDARG00000112904	protein_coding
uts2d	ENSDARG00000098149	protein_coding
dap1b	ENSDARG00000109678	protein_coding
tm2d2	ENSDARG00000035515	protein_coding
si:dkeyp-98a7.9	ENSDARG00000113815	protein_coding
BX005361.2	ENSDARG00000111462	protein_coding
ognb	ENSDARG00000110224	protein_coding
fgf10a	ENSDARG00000116867	protein_coding
CU138547.1	ENSDARG00000074231	protein_coding
atp5meb	ENSDARG00000117205	protein_coding
BX571699.3	ENSDARG00000114751	protein_coding
myl9b	ENSDARG00000008030	protein_coding
actc1a	ENSDARG00000116925	protein_coding
elk3	ENSDARG00000110853	protein_coding
BX548011.4	ENSDARG00000114192	protein_coding
CR925824.2	ENSDARG00000114132	protein_coding
bambib	ENSDARG00000099677	protein_coding
CABZ01092982.2	ENSDARG00000112439	protein_coding
fez1	ENSDARG00000023174	protein_coding
il1b	ENSDARG00000098700	protein_coding
mettl2a	ENSDARG00000113100	protein_coding
hells	ENSDARG00000112932	protein_coding
prc1a	ENSDARG00000100918	protein_coding
wdr44	ENSDARG00000060249	protein_coding
si:dkey-4j21.2	ENSDARG00000112719	protein_coding
BX088530.1	ENSDARG00000109386	protein_coding
abcf3	ENSDARG00000089705	protein_coding
nitr6b	ENSDARG00000110751	protein_coding
unc5c	ENSDARG00000087341	protein_coding
apooa	ENSDARG00000104696	protein_coding
CR759875.1	ENSDARG00000116939	protein_coding
CABZ01068358.1	ENSDARG00000106669	protein_coding
BX005010.1	ENSDARG00000111341	protein_coding
LO018315.4	ENSDARG00000114170	protein_coding
AL935199.3	ENSDARG00000113092	protein_coding
AL844899.1	ENSDARG00000111038	protein_coding
si:dkey-153k10.9	ENSDARG00000111507	protein_coding
LO018598.1	ENSDARG00000112431	protein_coding
CABZ01102109.1	ENSDARG00000114226	protein_coding
hbs1l	ENSDARG00000115090	protein_coding
amd1	ENSDARG00000111778	protein_coding
cox17	ENSDARG00000114117	protein_coding
BX294659.1	ENSDARG00000110054	protein_coding
zgc:165603	ENSDARG00000098702	protein_coding
CR759968.2	ENSDARG00000111321	protein_coding
CR388042.1	ENSDARG00000106267	pseudogene
BX284696.1	ENSDARG00000099710	protein_coding
znf1153	ENSDARG00000103954	protein_coding
CABZ01095001.1	ENSDARG00000101185	protein_coding
zgc:163098	ENSDARG00000115110	protein_coding
BX005399.6	ENSDARG00000112405	protein_coding
hgh1	ENSDARG00000101259	protein_coding
smx5	ENSDARG00000111500	protein_coding
crygn1	ENSDARG00000102129	protein_coding
rlbp1b	ENSDARG00000109856	protein_coding
haus7	ENSDARG00000112118	protein_coding
pax6b	ENSDARG00000045936	protein_coding
CABZ01056321.1	ENSDARG00000102288	protein_coding
crygm2d4	ENSDARG00000115295	protein_coding
psph	ENSDARG00000040314	protein_coding
CABZ01050238.1	ENSDARG00000111796	protein_coding
CABZ01042417.1	ENSDARG00000109226	protein_coding
BX000700.7	ENSDARG00000110146	protein_coding
ftr50	ENSDARG00000112545	protein_coding
BX248308.1	ENSDARG00000113397	protein_coding
znf1005	ENSDARG00000099917	protein_coding
CU179700.1	ENSDARG00000110580	protein_coding
cremb	ENSDARG00000109505	protein_coding
crk	ENSDARG00000115801	protein_coding
chd3	ENSDARG00000021405	protein_coding
fndc4b	ENSDARG00000009949	protein_coding
zgc:123244	ENSDARG00000109659	protein_coding
zgc:123299	ENSDARG00000093477	protein_coding
pomgnt1	ENSDARG00000111516	protein_coding
s1pr2	ENSDARG00000036548	protein_coding
miga2	ENSDARG00000089357	protein_coding
dctpp1	ENSDARG00000112902	protein_coding
sec24a	ENSDARG00000104375	protein_coding
ftr81	ENSDARG00000109055	protein_coding
LO018205.2	ENSDARG00000116221	protein_coding
adcy2a	ENSDARG00000058392	protein_coding
mre11a	ENSDARG00000105014	protein_coding
	ENSDARG00000115015	protein_coding
BX088530.4	ENSDARG00000113448	protein_coding
dguok	ENSDARG00000111034	protein_coding
sbno2a	ENSDARG00000098801	protein_coding
cxcl11.6	ENSDARG00000116337	protein_coding
zgc:173544	ENSDARG00000110289	protein_coding
kcng2	ENSDARG00000035961	protein_coding
si:ch73-309g22.1	ENSDARG00000099495	protein_coding
TTC28	ENSDARG00000114920	protein_coding
LO017722.1	ENSDARG00000113296	protein_coding
BX000700.20	ENSDARG00000114296	protein_coding
cog7	ENSDARG00000061372	protein_coding
smim20	ENSDARG00000112670	protein_coding
exoc3	ENSDARG00000117037	protein_coding
mrrf	ENSDARG00000115754	protein_coding
cox5b2	ENSDARG00000068738	protein_coding
arl6ip5a	ENSDARG00000114089	protein_coding
CU984600.2	ENSDARG00000098204	protein_coding
CT027598.2	ENSDARG00000112892	protein_coding
BX324156.2	ENSDARG00000113986	protein_coding
CU929259.1	ENSDARG00000101687	protein_coding
CR769781.1	ENSDARG00000112933	protein_coding
cinp	ENSDARG00000111466	protein_coding
rap2aa	ENSDARG00000077553	protein_coding
mrpl21	ENSDARG00000003846	protein_coding
CR847844.1	ENSDARG00000087245	protein_coding
BX120005.1	ENSDARG00000082008	snoRNA
hmgb1a	ENSDARG00000114353	protein_coding
CABZ01080472.1	ENSDARG00000104967	rRNA
si:ch211-255f4.11	ENSDARG00000102099	protein_coding
zgc:123297	ENSDARG00000102158	protein_coding
KCTD5	ENSDARG00000098817	protein_coding
BX649403.1	ENSDARG00000081518	rRNA
CABZ01046425.1	ENSDARG00000078289	protein_coding
AL929305.2	ENSDARG00000110179	protein_coding
rnft1	ENSDARG00000116783	protein_coding
CU855895.3	ENSDARG00000114922	protein_coding
trim35-12	ENSDARG00000101264	protein_coding
BX784025.1	ENSDARG00000110251	protein_coding
CU681855.1	ENSDARG00000110612	protein_coding
CABZ01057928.1	ENSDARG00000115082	protein_coding
CR677591.1	ENSDARG00000080384	rRNA
	ENSDARG00000101964	protein_coding
eif4ba	ENSDARG00000117080	protein_coding
tmem254	ENSDARG00000109902	protein_coding
PITPNM2	ENSDARG00000111528	protein_coding
sh3glb1a	ENSDARG00000113191	protein_coding
BX950211.1	ENSDARG00000085610	rRNA
CR926879.1	ENSDARG00000107007	rRNA
akap12b	ENSDARG00000110544	protein_coding
AL845306.1	ENSDARG00000084341	rRNA
shisa6	ENSDARG00000115501	protein_coding
AL935029.1	ENSDARG00000105989	rRNA
CABZ01059560.1	ENSDARG00000098996	rRNA
cidec	ENSDARG00000110335	protein_coding
prkar1b	ENSDARG00000115444	protein_coding
BX005336.3	ENSDARG00000114494	snRNA
mrps18c	ENSDARG00000114200	protein_coding
RNF5	ENSDARG00000075606	protein_coding
FO681314.1	ENSDARG00000104258	protein_coding
BX548046.3	ENSDARG00000109033	rRNA
slc16a1a	ENSDARG00000109771	protein_coding
CT030017.1	ENSDARG00000098854	rRNA
BX649366.2	ENSDARG00000084670	snoRNA
dync1h1	ENSDARG00000014717	protein_coding
c1ql3a	ENSDARG00000010350	protein_coding
CABZ01027815.1	ENSDARG00000112711	rRNA
alg12	ENSDARG00000111299	protein_coding
BX294107.1	ENSDARG00000100871	rRNA
nup188	ENSDARG00000030022	protein_coding
spire1b	ENSDARG00000038445	protein_coding
CU694999.1	ENSDARG00000114460	protein_coding
mif4gda	ENSDARG00000117121	protein_coding
CR854896.3	ENSDARG00000114851	protein_coding
AL928929.1	ENSDARG00000100008	rRNA
BX248239.1	ENSDARG00000107318	rRNA
zar1l	ENSDARG00000055973	protein_coding
cygb2	ENSDARG00000109892	protein_coding
CR450793.1	ENSDARG00000088927	protein_coding
BX936345.1	ENSDARG00000116532	rRNA
BX324206.1	ENSDARG00000085198	rRNA
BX908731.1	ENSDARG00000099201	protein_coding
si:dkey-286h2.3	ENSDARG00000111895	protein_coding
CU462859.1	ENSDARG00000107292	rRNA
LO017725.1	ENSDARG00000117204	protein_coding
BX649358.1	ENSDARG00000084398	rRNA
gig2d	ENSDARG00000113812	protein_coding
CR388165.4	ENSDARG00000082646	snRNA
cryaa	ENSDARG00000113469	protein_coding
dennd4c	ENSDARG00000102766	protein_coding
BX248308.2	ENSDARG00000116414	protein_coding
BX255952.1	ENSDARG00000116030	rRNA
spag1a	ENSDARG00000004017	protein_coding
dnah9	ENSDARG00000103383	protein_coding
CARTPT	ENSDARG00000104363	protein_coding
gria2a	ENSDARG00000110508	protein_coding
CABZ01030259.1	ENSDARG00000114527	rRNA
BX510995.1	ENSDARG00000108241	rRNA
kcnab2b	ENSDARG00000113091	protein_coding
BX284640.1	ENSDARG00000110697	protein_coding
med7	ENSDARG00000109382	protein_coding
CU062487.1	ENSDARG00000106489	rRNA
mbtps1	ENSDARG00000109507	protein_coding
CT573356.2	ENSDARG00000085781	snoRNA
CR405692.1	ENSDARG00000111776	rRNA
si:dkey-63j12.4	ENSDARG00000110401	protein_coding
BX914214.16	ENSDARG00000115917	snRNA
tat	ENSDARG00000069630	protein_coding
rnf44	ENSDARG00000068582	protein_coding
timp4.1	ENSDARG00000111805	protein_coding
CT737162.3	ENSDARG00000112197	rRNA
BX927116.1	ENSDARG00000112853	protein_coding
BX640584.16	ENSDARG00000116010	snRNA
ube2v1	ENSDARG00000041875	protein_coding
CR388145.1	ENSDARG00000109126	rRNA
thy1	ENSDARG00000112392	protein_coding
tfdp1a	ENSDARG00000111589	protein_coding
CU570797.3	ENSDARG00000109270	snoRNA
ch25hl1.1	ENSDARG00000109469	protein_coding
CR392029.1	ENSDARG00000080685	snoRNA
CU929037.1	ENSDARG00000089607	protein_coding
sprn2	ENSDARG00000115640	protein_coding
CR450785.9	ENSDARG00000111750	snRNA
stxbp6	ENSDARG00000088862	protein_coding
CR533578.2	ENSDARG00000104544	rRNA
zp3f.1	ENSDARG00000115206	protein_coding
gna11b	ENSDARG00000053326	protein_coding
qsox2	ENSDARG00000077174	protein_coding
BX255959.1	ENSDARG00000116015	rRNA
CR388189.4	ENSDARG00000085174	snRNA
CABZ01053748.1	ENSDARG00000111820	protein_coding
BX928751.5	ENSDARG00000116147	snoRNA
CU929164.1	ENSDARG00000110083	protein_coding
nabp1a	ENSDARG00000115485	protein_coding
FO904885.2	ENSDARG00000114377	protein_coding
DUSP26	ENSDARG00000103752	protein_coding
BX663521.1	ENSDARG00000081029	snRNA
CR931806.1	ENSDARG00000110025	protein_coding
CR925772.1	ENSDARG00000110091	rRNA
BX005404.1	ENSDARG00000110493	protein_coding
FO834855.1	ENSDARG00000110877	protein_coding
CU570975.1	ENSDARG00000116540	rRNA
CR936972.1	ENSDARG00000116362	rRNA
wdr47b	ENSDARG00000099757	protein_coding
BX465195.2	ENSDARG00000111180	snRNA
CR385050.1	ENSDARG00000076277	protein_coding
AL929434.2	ENSDARG00000083171	snoRNA
ctnnbip1	ENSDARG00000038954	protein_coding
CABZ01114053.1	ENSDARG00000116725	protein_coding
manbal	ENSDARG00000059853	protein_coding
BX465195.4	ENSDARG00000112565	snRNA
nlgn2b	ENSDARG00000079251	protein_coding
LO018315.6	ENSDARG00000116193	protein_coding
lmo3	ENSDARG00000114518	protein_coding
CT033823.3	ENSDARG00000101923	rRNA
dre-mir-100-1	ENSDARG00000081501	miRNA
CR774179.9	ENSDARG00000114613	protein_coding
CABZ01063298.1	ENSDARG00000102282	protein_coding
cxcl8a	ENSDARG00000104795	protein_coding
dre-mir-734	ENSDARG00000081597	miRNA
chico	ENSDARG00000019588	protein_coding
dre-mir-20a	ENSDARG00000104910	miRNA
tfap2d	ENSDARG00000023272	protein_coding
dre-mir-218a-1	ENSDARG00000081745	miRNA
tor1l3	ENSDARG00000026895	protein_coding
lig1	ENSDARG00000110159	protein_coding
tefm	ENSDARG00000114872	protein_coding
BX537277.1	ENSDARG00000108434	miRNA
pcdh1gc6	ENSDARG00000114138	protein_coding
CR774179.7	ENSDARG00000112292	protein_coding
ppfibp1b	ENSDARG00000100057	protein_coding
BX511056.2	ENSDARG00000111022	miRNA
srgap2	ENSDARG00000112122	protein_coding
dpep1	ENSDARG00000068181	protein_coding
CABZ01052573.1	ENSDARG00000100739	protein_coding
cnih4	ENSDARG00000087759	protein_coding
or104-2	ENSDARG00000117054	protein_coding
thumpd3	ENSDARG00000059634	protein_coding
figla	ENSDARG00000115572	protein_coding
tor4ab	ENSDARG00000112966	protein_coding
rfx7b	ENSDARG00000103691	protein_coding
six2a	ENSDARG00000115214	protein_coding
angptl1b	ENSDARG00000100159	protein_coding
sh3gl2b	ENSDARG00000039901	protein_coding
hmx1	ENSDARG00000111765	protein_coding
etv1	ENSDARG00000101959	protein_coding
zgc:114119	ENSDARG00000098992	protein_coding
cbx8b	ENSDARG00000114315	protein_coding
RNF14	ENSDARG00000078683	protein_coding
peli1b	ENSDARG00000112797	protein_coding
zbtb46	ENSDARG00000113888	protein_coding
ccr12b.2	ENSDARG00000026417	protein_coding
CU695232.1	ENSDARG00000098286	protein_coding
igfbp5a	ENSDARG00000111203	protein_coding
crygm4	ENSDARG00000008219	protein_coding
zgc:174259	ENSDARG00000115432	protein_coding
CU862020.1	ENSDARG00000115007	protein_coding
CU633479.6	ENSDARG00000116146	protein_coding
atp2b2	ENSDARG00000063433	protein_coding
CR631123.1	ENSDARG00000115527	protein_coding
BX649559.2	ENSDARG00000109826	protein_coding
tada3l	ENSDARG00000113214	protein_coding
ca2	ENSDARG00000014488	protein_coding
atp1b2b	ENSDARG00000113354	protein_coding
fsbp	ENSDARG00000101437	protein_coding
CR762475.1	ENSDARG00000098243	protein_coding
zgc:56628	ENSDARG00000110020	protein_coding
scrt1a	ENSDARG00000100821	protein_coding
etv7	ENSDARG00000089434	protein_coding
ext1b	ENSDARG00000101019	protein_coding
spint1a	ENSDARG00000102332	protein_coding
r3hdm4	ENSDARG00000063254	protein_coding
AL840638.3	ENSDARG00000114350	protein_coding
ufsp2	ENSDARG00000115753	protein_coding
pnn	ENSDARG00000015851	protein_coding
tbx4	ENSDARG00000113067	protein_coding
znf346	ENSDARG00000060695	protein_coding
il13	ENSDARG00000077809	protein_coding
CABZ01064972.1	ENSDARG00000098966	protein_coding
kif3a	ENSDARG00000109880	protein_coding
LO018568.2	ENSDARG00000103290	protein_coding
CU928063.1	ENSDARG00000113659	protein_coding
BX649356.1	ENSDARG00000083829	rRNA
CABZ01069162.1	ENSDARG00000115161	protein_coding
CABZ01067002.1	ENSDARG00000112258	protein_coding
cab39l1	ENSDARG00000112995	protein_coding
CABZ01028173.1	ENSDARG00000104803	rRNA
zgc:66447	ENSDARG00000111229	protein_coding
prr16	ENSDARG00000101530	protein_coding
CR933523.1	ENSDARG00000106354	rRNA
fign	ENSDARG00000008662	protein_coding
HTR7	ENSDARG00000099854	protein_coding
CU138544.1	ENSDARG00000083654	rRNA
BX649452.1	ENSDARG00000114758	protein_coding
CR318595.1	ENSDARG00000098587	protein_coding
CR925768.16	ENSDARG00000117022	snRNA
map3k15	ENSDARG00000110884	protein_coding
tmem41ab	ENSDARG00000116237	protein_coding
CR352297.1	ENSDARG00000083653	rRNA
dub	ENSDARG00000059774	protein_coding
CU928445.1	ENSDARG00000107847	rRNA
BX470135.1	ENSDARG00000112911	rRNA
CABZ01033394.1	ENSDARG00000101795	protein_coding
gng10	ENSDARG00000104043	protein_coding
BX248410.3	ENSDARG00000090277	protein_coding
BX548041.1	ENSDARG00000107646	rRNA
CABZ01079267.1	ENSDARG00000110019	protein_coding
CR387927.3	ENSDARG00000114634	rRNA
BX005212.1	ENSDARG00000110302	protein_coding
josd2	ENSDARG00000111978	protein_coding
AL732488.1	ENSDARG00000085246	rRNA
CU896555.1	ENSDARG00000098264	rRNA
CU459075.1	ENSDARG00000106000	rRNA
tdgf1	ENSDARG00000035095	protein_coding
tmem266	ENSDARG00000101297	protein_coding
CR391997.1	ENSDARG00000109227	snRNA
BX088548.1	ENSDARG00000084816	rRNA
chia.2	ENSDARG00000099185	protein_coding
BX001046.1	ENSDARG00000085317	rRNA
rnf213b	ENSDARG00000103551	protein_coding
spega	ENSDARG00000039256	protein_coding
CABZ01087330.2	ENSDARG00000115726	rRNA
BX510301.1	ENSDARG00000080804	rRNA
CR388161.1	ENSDARG00000107024	rRNA
aqp11	ENSDARG00000100555	protein_coding
amot	ENSDARG00000078335	protein_coding
ACOT12	ENSDARG00000054534	protein_coding
CR848729.4	ENSDARG00000116966	rRNA
CR925768.12	ENSDARG00000115512	snRNA
CU929371.1	ENSDARG00000084059	rRNA
twistnb	ENSDARG00000024416	protein_coding
BX004842.2	ENSDARG00000116895	protein_coding
erbb3b	ENSDARG00000110287	protein_coding
CT033828.1	ENSDARG00000108024	rRNA
grhprb	ENSDARG00000109547	protein_coding
CR854990.1	ENSDARG00000109031	rRNA
BX005058.1	ENSDARG00000084166	rRNA
CU929372.1	ENSDARG00000109150	rRNA
tars1	ENSDARG00000113759	protein_coding
txnrd3	ENSDARG00000100374	protein_coding
CABZ01034698.2	ENSDARG00000099511	protein_coding
BX322538.1	ENSDARG00000083318	rRNA
CR626877.1	ENSDARG00000100831	rRNA
CU915534.1	ENSDARG00000099303	rRNA
ehd1b	ENSDARG00000110919	protein_coding
pdgfrb	ENSDARG00000100897	protein_coding
CABZ01080023.1	ENSDARG00000107936	rRNA
CABZ01056817.1	ENSDARG00000107663	rRNA
CABZ01077220.1	ENSDARG00000088198	protein_coding
CABZ01023253.1	ENSDARG00000089385	rRNA
CABZ01083611.1	ENSDARG00000100330	rRNA
CR388206.18	ENSDARG00000116979	snRNA
CABZ01060891.1	ENSDARG00000067815	protein_coding
FP074861.1	ENSDARG00000112698	rRNA
CABZ01092745.2	ENSDARG00000110066	rRNA
AL929512.1	ENSDARG00000113655	rRNA
BX649385.2	ENSDARG00000116383	rRNA
BX663516.3	ENSDARG00000106229	rRNA
CU683900.1	ENSDARG00000100318	snoRNA
foxl2b	ENSDARG00000068417	protein_coding
si:dkey-265c15.6	ENSDARG00000110850	protein_coding
BX927365.3	ENSDARG00000116953	rRNA
	ENSDARG00000104104	snoRNA
acot7	ENSDARG00000018653	protein_coding
CR954226.3	ENSDARG00000109432	snRNA
